# 検証を通ったキャラクター紹介ポスト。x_posts.py verify が書く。
# 公式アカウントの投稿で、本文にキャラ名が出るものだけが入る。
cid	vid	character	account	status_url	kind	checked_at	note
c42685	v18161	弐藤 光	@suran_digit	https://x.com/suran_digit/status/1922562529714438509	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】🤴🏼🪡💛ヒーロー？いいえ、王子様です（こだわり）🧶🐶👑弐藤 光 CV西山 宏太朗｡+★+｡｡+★+｡
c42686	v18161	肆形 有比	@suran_digit	https://x.com/suran_digit/status/1923287303398596662	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】👻🐈‍⬛👽次期オカルト部部長🍥🍜🤍肆形 有比 CV鈴木 達央｡+★+｡｡+★+｡｡+★+｡｡+★+｡
c42687	v18161	陸平 崇樹	@suran_digit	https://x.com/suran_digit/status/1924374467159232577	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】🐨📚🗣️あなたのお声を聞かせて下さい📖🍙💜陸平 崇樹 CV興津 和幸｡+★+｡｡+★+｡｡+★+｡｡
c42688	v18161	漆原 景太郎	@suran_digit	https://x.com/suran_digit/status/1924736859172991429	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】🧡🎾☺️平凡で人畜無害な好青年（棒）🗺️❤️‍🩹🎭漆原 景太郎 CV前野 智昭｡+★+｡｡+★+｡｡
c42689	v18161	玖折 巡	@suran_digit	https://x.com/suran_digit/status/1925824142625919211	プロフィール	2026-09-12	紹介らしい ｜ 【キャラクター紹介】☠️😈🗯️新たなジャンルを確立☔️🍣💚玖折 巡 CV森田 成一｡+★+｡｡+★+｡｡+★+｡｡+★+
c50717	v18162	迦具土 ヒノ	@7scarlet_info	https://x.com/7scarlet_info/status/894818333014450177	フルネーム	2026-09-12	過去セッション収集ぶんを復元
c50717	v18162	迦具土 ヒノ	@7scarlet_info	https://x.com/7scarlet_info/status/774161443717419008	アイコン配布	2026-09-12	手入力（名前が部分一致） ｜ 手で指定 ｜ 【スペシャルプレゼント】セブスカの応援、いつもありがとうございます！　ささやかですが、感謝の気持ちを込めて、セブスカツイ
c50718	v18162	甘梨 イソラ	@7scarlet_info	https://x.com/7scarlet_info/status/894817907556761600	フルネーム	2026-09-12	過去セッション収集ぶんを復元
c50718	v18162	甘梨 イソラ	@7scarlet_info	https://x.com/7scarlet_info/status/774162134301220864	アイコン配布	2026-09-12	手入力（名前が部分一致） ｜ 手で指定 ｜ 【スペシャルプレゼント】セブスカツイッター限定の『推しアイコン』を配布中！イソラ！#セブスカ pic.twitter.c
c50719	v18162	櫛奈雫 トア	@7scarlet_info	https://x.com/7scarlet_info/status/894818608181673984	フルネーム	2026-09-12	過去セッション収集ぶんを復元
c50719	v18162	櫛奈雫 トア	@7scarlet_info	https://x.com/7scarlet_info/status/774162557573603328	アイコン配布	2026-09-12	手入力（名前が部分一致） ｜ 手で指定 ｜ 【スペシャルプレゼント】セブスカツイッター限定の『推しアイコン』を配布中！トア！#セブスカ pic.twitter.co
c50728	v18162	建比良 ソウスケ	@7scarlet_info	https://x.com/7scarlet_info/status/774162782270861312	アイコン配布	2026-09-12	手入力（名前が部分一致） ｜ 手で指定 ｜ 【スペシャルプレゼント】セブスカツイッター限定の『推しアイコン』を配布中！ソウスケ！#セブスカ pic.twitter.
c50733	v18162	叢雲 ユヅキ	@7scarlet_info	https://x.com/7scarlet_info/status/774162957617946625	アイコン配布	2026-09-12	手入力（名前が部分一致） ｜ 手で指定 ｜ 【スペシャルプレゼント】セブスカツイッター限定の『推しアイコン』を配布中！ユヅキ！#セブスカ pic.twitter.c
c50910	v18162	ハナテ	@7scarlet_info	https://x.com/7scarlet_info/status/774163170424295424	アイコン配布	2026-09-12	手で指定 ｜ 【スペシャルプレゼント】セブスカツイッター限定の『推しアイコン』を配布中！ハナテ！#セブスカ pic.twitter.c
c39082	v18163	尾崎 隼人	@nilad_otomate	https://x.com/nilad_otomate/status/2046559583695511814	フルネーム	2026-09-12	要確認 ｜ ⚖ 𝙻𝚒𝚋𝚛𝚊 𝚘𝚏 𝙽𝚒𝚕 𝙰𝚍𝚖𝚒𝚛𝚊𝚛𝚒　　　　　𝟙𝟘𝚝𝚑 𝙰𝚗𝚗𝚒𝚟𝚎𝚛𝚜𝚊𝚛𝚢 🪶⟪ 𝐏𝐌 𝟐𝟏：𝟎𝟎 ⟫尾崎
c39083	v18163	鴻上 滉	@nilad_otomate	https://x.com/nilad_otomate/status/2046468983272980736	フルネーム	2026-09-12	要確認 ｜ ⚖ 𝙻𝚒𝚋𝚛𝚊 𝚘𝚏 𝙽𝚒𝚕 𝙰𝚍𝚖𝚒𝚛𝚊𝚛𝚒　　　　　𝟙𝟘𝚝𝚑 𝙰𝚗𝚗𝚒𝚟𝚎𝚛𝚜𝚊𝚛𝚢 🪶⟪ 𝐏𝐌 𝟏𝟓：𝟎𝟎 ⟫鴻上
c39083	v18163	鴻上 滉	@nilad_otomate	https://x.com/nilad_otomate/status/1914272909524373639	フルネーム	2026-09-12	紹介らしい ｜ 【ニル・アドミラリの天秤 ⚖９周年】～20時の恋人たち～鴻上 滉（CV： #岡本信彦）#ニルアド #Nilad #オトメ
c39084	v18163	星川 翡翠	@nilad_otomate	https://x.com/nilad_otomate/status/2046499176997888280	フルネーム	2026-09-12	要確認 ｜ ⚖ 𝙻𝚒𝚋𝚛𝚊 𝚘𝚏 𝙽𝚒𝚕 𝙰𝚍𝚖𝚒𝚛𝚊𝚛𝚒　　　　　𝟙𝟘𝚝𝚑 𝙰𝚗𝚗𝚒𝚟𝚎𝚛𝚜𝚊𝚛𝚢 🪶⟪ 𝐏𝐌 𝟏𝟕：𝟎𝟎 ⟫星川
c39085	v18163	鵜飼 昌吾	@nilad_otomate	https://x.com/nilad_otomate/status/2046529376880402487	フルネーム	2026-09-12	要確認 ｜ ⚖ 𝙻𝚒𝚋𝚛𝚊 𝚘𝚏 𝙽𝚒𝚕 𝙰𝚍𝚖𝚒𝚛𝚊𝚛𝚒　　　　　𝟙𝟘𝚝𝚑 𝙰𝚗𝚗𝚒𝚟𝚎𝚛𝚜𝚊𝚛𝚢 🪶⟪ 𝐏𝐌 𝟏𝟗：𝟎𝟎 ⟫鵜飼
c39085	v18163	鵜飼 昌吾	@nilad_otomate	https://x.com/nilad_otomate/status/895471633183391744	販促	2026-09-12	紹介らしい ｜ 【製品情報】新キャラクター紹介鵺野桐彦（CV.松岡禎丞）鵜飼昌造（CV.荻野晴朗）ハンス・ハメル（CV.利根健太朗）ht
c39086	v18163	汀 紫鶴	@nilad_otomate	https://x.com/nilad_otomate/status/2046423685603500229	フルネーム	2026-09-12	要確認 ｜ ⚖ 𝙻𝚒𝚋𝚛𝚊 𝚘𝚏 𝙽𝚒𝚕 𝙰𝚍𝚖𝚒𝚛𝚊𝚛𝚒　　　　　𝟙𝟘𝚝𝚑 𝙰𝚗𝚗𝚒𝚟𝚎𝚛𝚜𝚊𝚛𝚢 🪶⟪ 𝐏𝐌 𝟏𝟐：𝟎𝟎 ⟫汀
c39087	v18163	鷺澤 累	@nilad_otomate	https://x.com/nilad_otomate/status/2046393479081685239	フルネーム	2026-09-12	要確認 ｜ ⚖ 𝙻𝚒𝚋𝚛𝚊 𝚘𝚏 𝙽𝚒𝚕 𝙰𝚍𝚖𝚒𝚛𝚊𝚛𝚒　　　　　𝟙𝟘𝚝𝚑 𝙰𝚗𝚗𝚒𝚟𝚎𝚛𝚜𝚊𝚛𝚢 🪶⟪ 𝐀𝐌 𝟏𝟎：𝟎𝟎 ⟫鷺澤
c39087	v18163	鷺澤 累	@nilad_otomate	https://x.com/nilad_otomate/status/1914257807940935822	フルネーム	2026-09-12	紹介らしい ｜ 【ニル・アドミラリの天秤 ⚖９周年】～19時の恋人たち～鷺澤 累（CV： #櫻井孝宏）#ニルアド #Nilad #オトメ
c48968	v18164	リーゼ	@Verite_otomate	https://x.com/Verite_otomate/status/790486897772507137	プロフィール	2026-09-12	紹介らしい ｜ 【隠しキャラクター紹介⑥】エルザ（CV:石井ゆかり）※オリジナルキャラクター※平民出身のエルザに、リーゼ（主人公）は親近
c50766	v18164	ロベスピエール	@Verite_otomate	https://x.com/Verite_otomate/status/789273515446837248	プロフィール	2026-09-12	紹介らしい ｜ 【隠しキャラクター紹介⑤】サン・ジュスト（CV：田丸篤志）フランス革命時、ロベスピエールの右腕として活躍した人。革命の大
c54535	v18164	ロゼール 伯爵	@Verite_otomate	https://x.com/Verite_otomate/status/791219393149620224	プロフィール	2026-09-12	紹介らしい ｜ 【隠しキャラクター紹介⑧】ロゼール伯爵（CV：藤 真秀）※オリジナルキャラクター＆隠し攻略対象※謎多き錬金術師です。#ヴ
c42154	v18432	鉤貫 レム	@DwD_info	https://x.com/DwD_info/status/798903457277054976	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY】本日11月17日は四皇學園生徒会会長・鉤貫レム様の誕生日！ 冷酷無比なアクマのレム様です
c42154	v18432	鉤貫 レム	@DwD_info	https://x.com/DwD_info/status/931175023502643201	誕生日	2026-09-12	要確認 ｜ 🎂💙Happy Birthday Rem💙🎂本日11月17日は、冷酷無比に見えて心優しい魔界のプリンス、レムのお誕生日で
c42156	v18432	立華 リンド	@DwD_info	https://x.com/DwD_info/status/837316585589194753	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY】本日3月3日はひなまつり、そしてリンド兄さんの誕生日です！最近のイベントでは不遇な場面も
c42156	v18432	立華 リンド	@DwD_info	https://x.com/DwD_info/status/969588139718094853	誕生日	2026-09-12	要確認 ｜ 🎂HAPPY BIRTHDAY🎂本日は、強くて頼りになるお兄さん、リンドのお誕生日です💖メッセージボードをご準備しました
c42158	v18432	楚神 ウリエ	@DwD_info	https://x.com/DwD_info/status/824632997785718784	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY】本日1月27日は四皇學園生徒会副会長・楚神ウリエのお誕生日！ 甘ーい言葉が魅力のウリエで
c42158	v18432	楚神 ウリエ	@DwD_info	https://x.com/DwD_info/status/956904580096421889	販促	2026-09-12	要確認 ｜ 🎂💓Happy Birthday Urie💓🎂本日1月27日は女性の心を掴んで離さないエリートアクマ、ウリエのお誕生日で
c42159	v18432	南那城 メイジ	@DwD_info	https://x.com/DwD_info/status/896385803034611712	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY】本日8月13日はみんなの兄貴分な生徒会書記・南那城メィジのお誕生日！メィジのお誕生日をお
c42160	v18432	棗坂シキ	@DwD_info	https://x.com/DwD_info/status/870296175328452608	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY】本日6月2日は壊すのも壊されるのも好きな生徒会会計・棗坂シキのお誕生日！シキのお誕生日を
c42161	v18432	ローエン	@DwD_info	https://x.com/DwD_info/status/850362659006365696	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY】改めまして、本日4月8日は魔界のケルベロス・ローエンのお誕生日！可愛い顔で皮肉っぽい物言
c154284	v18641	前田 慶次	@sengoku_eien	https://x.com/sengoku_eien/status/1958469880438534241	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【猫かぶり✕傾奇者】⚔️ 前田慶次 ⚔️（CV #沢城千春 ）「へーえ、気概のある女じゃねえ
c154285	v18641	直江 兼続	@sengoku_eien	https://x.com/sengoku_eien/status/1958831763578659191	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【ストイック✕激情家】⚔️ 直江兼続 ⚔️（CV #中川晃教 ）「もう少し頭を使え、猿じゃな
c154286	v18641	帰蝶	@sengoku_eien	https://x.com/sengoku_eien/status/1959571638896501146	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【完璧主義✕盲愛】⚔️ 帰蝶 ⚔️（CV #梶裕貴 ）「退け。俺の道行きを邪魔するな」新アプ
c154287	v18641	毛利 元就	@sengoku_eien	https://x.com/sengoku_eien/status/1959571890994819199	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【海賊×悪の華】⚔️ 毛利元就 ⚔️（CV #小西克幸 ）「愉しく笑って、すべてをぶっ壊す。
c156600	v18641	足利 義輝	@sengoku_eien	https://x.com/sengoku_eien/status/1959933776672555429	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【人形×執着】⚔️ 足利義輝 ⚔️（CV #山下大輝 ）「俺と一緒に来て。永遠の安寧――理想
c156601	v18641	松永 久秀	@sengoku_eien	https://x.com/sengoku_eien/status/1959934027366006786	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【色香×不道徳】⚔️ 松永久秀 ⚔️（CV #坂田将吾 ）「裏切られたくなければ、常に強者で
c156602	v18641	黒田 官兵衛	@sengoku_eien	https://x.com/sengoku_eien/status/1960296174423810482	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【善意の支配者×愛玩】⚔️ 黒田官兵衛 ⚔️（CV #佐藤拓也 ）「人間は皆、可愛い。その中
c156603	v18641	霧隠 才蔵	@sengoku_eien	https://x.com/sengoku_eien/status/1959934279057629550	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【死にたがり×魔物】⚔️ 霧隠才蔵 ⚔️（CV #小林千晃 ）「ああ、また生き残ってしまった
c156604	v18641	千 利休	@sengoku_eien	https://x.com/sengoku_eien/status/1960296414824583432	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【サイコパス×異常愛】⚔️ 千利休 ⚔️（CV #堂島颯人 ）「さあ、屍の山の上に理想郷の門
c58352	v18641	織田 信長	@sengoku_eien	https://x.com/sengoku_eien/status/1958121845766402489	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【ドS×唯我独尊】 ⚔️ 織田信長 ⚔️（CV #杉田智和 ）「貴様、天下人の女になる気はな
c58353	v18641	伊達 政宗	@sengoku_eien	https://x.com/sengoku_eien/status/1958122087756996900	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【破天荒×快楽主義者】 ⚔️ 伊達政宗 ⚔️（CV #加藤和樹 ）「退屈させるなよ。俺を、満
c58354	v18641	豊臣 秀吉	@sengoku_eien	https://x.com/sengoku_eien/status/1958122339792568668	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【モテ男×兄貴肌】⚔️ 豊臣秀吉 ⚔️（CV #鳥海浩輔 ）「俺の言うこと、ちゃんと聞けよ？
c58355	v18641	徳川 家康	@sengoku_eien	https://x.com/sengoku_eien/status/1958122591484571673	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【野心家×天邪鬼】⚔️ 徳川家康 ⚔️（CV #増田俊樹 ）「勝手にすれば。弱いやつには、興
c58356	v18641	明智 光秀	@sengoku_eien	https://x.com/sengoku_eien/status/1958469128047431972	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【ミステリアス×意地悪】⚔️ 明智光秀 ⚔️（CV #武内駿輔 ）「嫌？嘘をつけ。意地悪され
c58357	v18641	石田 三成	@sengoku_eien	https://x.com/sengoku_eien/status/1958469380993700302	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【フェロモン×頭脳明晰】⚔️ 石田三成 ⚔️（CV #山谷祥生 ）「困ったときは、頼ってくだ
c58358	v18641	真田 幸村	@sengoku_eien	https://x.com/sengoku_eien/status/1959209250930254077	プロフィール	2026-09-12	要確認 ｜ ◤ 武将プロフィール紹介 ◢【俺様×ツンデレ】⚔️ 真田幸村 ⚔️（CV #小野賢章 ）「俺の背中に隠れてろ。お前は必ず
